Event	Score
802	12.535469260631107
803	12.400237636682935
804	11.27319873298489
805	10.475170228759417
806	10.74771268531388
807	9.967617701283206
808	10.510895231188366
809	12.274700690799188
810	11.753288356716228
811	10.771949629129518
812	9.312843762524972
813	9.482925141517741
814	12.857318867138643
815	12.168853694696626
816	10.165790524004429
817	10.021393055124435
818	11.626554795306431
819	12.625172526499934
820	13.369359232526705
821	12.46266781089616
822	12.08225617348616
823	13.147625473230026
824	10.7529767982253
825	9.042425128263488
826	10.151532829233899
827	11.405321241052814
828	11.42622470859293
829	11.576015662789363
830	12.908340666813505
831	12.205859010281028
832	10.070207250101259
833	12.005216667639267
834	12.180364461251397
835	9.966393696839122
836	10.687429596939603
837	9.379211627738515
838	12.494064089708115
839	10.48899717674005
840	12.610615361078498
841	11.41924796890524
842	10.057062957375628
843	12.725569448627116
844	9.939996380689433
845	10.16149715787545
846	12.430776907741429
847	11.645770350111569
848	9.656461682518893
849	12.436616217091352
850	12.50265536783229
851	9.166913302312109
852	10.26081002790274
853	11.872341906791494
854	10.570027692650344
855	9.385055327736358
856	12.165878468355825
857	9.374241739761574
858	10.905900830139668
859	11.546717111149874
860	12.030109334854682
861	11.688541412674748
862	11.754264914659931
863	9.365665438244633
864	9.835867224280273
865	12.278624446030458
866	10.998099014751867
867	9.613967766747242
868	11.648694397531555
869	9.731086662510279
870	12.577023126812373
871	9.955184330198236
872	10.115817528944751
873	10.862050706993426
874	10.513985423851093
875	11.871544677396457
876	11.601978281467883
877	11.050577465942785
878	13.167899200783783
879	12.806628045238174
880	10.553339310865795
881	12.015218802194378
882	9.732248111238544
883	9.882982865935036
884	9.251986844058942
885	12.434374004471575
886	10.375388204156355
887	13.231892570157932
888	9.671890442553355
889	12.222658377344601
890	9.318474792439227
891	10.27244130507879
892	11.236088086727207
893	13.059546422771183
894	12.758799419169172
895	11.361818365524583
896	9.529333726083724
897	12.537116775039838
898	12.14074503047993
899	12.436467099330287
900	9.029746349264109
901	11.579965287427349
902	9.122707648951158
903	10.828183291159222
904	12.663895123208842
905	10.242703284965804
906	11.952704450022425
907	11.869327449155108
908	10.818262440216904
909	12.592208814646744
910	12.24522402188682
911	9.37165898162609
912	12.70824502908393
913	12.79375594438859
914	12.738592508875048
915	9.824885556865972
916	12.545262739551676
917	9.978952348434946
918	9.746851314189891
919	11.133745865539202
920	9.747421734389663
921	9.358361758963985
922	12.210667091384728
923	10.129210575444187
924	11.789156259606772
925	12.33054202417326
926	9.692621305099241
927	11.69054276603731
928	11.82830755261331
929	10.271136551702579
930	13.20015536946157
931	12.834656377589539
932	11.167647719737266
933	12.294740598951222
934	11.648694397531555
935	11.894089541967825
936	12.811895587062402
937	10.850380826122958
938	9.928573414897443
939	10.799427742829543
940	12.721679818295872
941	9.912773915331273
942	11.63061006532488
943	11.42622470859293
944	10.212308833069866
945	8.274625964704438
946	12.540888975911926
947	10.024030088732626
948	12.79069070134377
949	10.442040050680628
950	9.90701930582181
951	11.7936830194529
952	12.247673308626172
953	9.8259591128075
954	10.820033942327417
955	11.807929120302438
956	12.303727156942058
957	10.165735111876721
958	10.024544907671297
959	9.393887142919462
960	10.29766552994317
961	9.980488153193964
962	10.16238378851647
963	12.809422898226622
964	12.074892324260585
965	12.196989095728116
966	10.493887437976134
967	12.32419146929106
968	12.885503548497715
969	9.659520798174968
970	12.604762514784744
971	10.791674076322453
972	12.211966441162334
973	10.98889251108729
974	12.010350786277277
975	9.893485348655336
976	10.13379995614913
977	10.384035153834247
978	12.105587752433637
979	12.791159883085035
980	10.350313939516392
981	9.501389154363718
982	12.354712655159512
983	12.350328010241265
984	10.064881159848312
985	12.792532649238465
986	13.07243778757343
987	12.459364083213961
988	12.218613292079137
989	12.452317069338118
990	12.678455035749387
991	11.48901631272797
992	9.350042212210381
993	10.033214713981318
994	12.59469859032642
995	11.300441684034103
996	10.82272024337523
997	10.29665442286804
998	13.012424295617109
999	9.63892216745167
